healpix, glon, glat, ra, dec
11345, 311.08558, -46.67465, 356.78571, -69.42255
11346, 314.03973, -45.71555, 350.35714, -69.42255
11347, 314.79554, -47.12841, 351.00000, -67.93493
11348, 311.77277, -48.08979, 357.00000, -67.93493
11349, 312.50138, -49.50373, 357.18750, -66.44354
11350, 315.59521, -48.53684, 351.56250, -66.44354
11351, 316.44386, -49.94081, 352.05882, -64.94808
11352, 317.54384, -45.90348, 345.00000, -67.93493
11353, 318.41295, -47.31764, 345.93750, -66.44354
11354, 320.91982, -45.87404, 340.31250, -66.44354
11355, 321.90646, -47.28953, 341.47059, -64.94808
11356, 319.33122, -48.72300, 346.76471, -64.94808
11357, 320.30477, -50.11971, 347.50000, -63.44828
11358, 322.94630, -48.69161, 342.50000, -63.44828
11359, 324.04639, -50.08051, 343.42105, -61.94384
11360, 320.14241, -39.81177, 328.84615, -70.90667
11361, 321.09993, -41.30938, 331.07143, -69.42255
11362, 322.77078, -39.44368, 324.64286, -69.42255
11363, 323.84452, -40.95169, 327.00000, -67.93493
11364, 322.08216, -42.78321, 333.00000, -67.93493
11365, 323.09757, -44.23565, 334.68750, -66.44354
11366, 324.94145, -42.43227, 329.06250, -66.44354
11367, 326.07107, -43.88762, 330.88235, -64.94808
11368, 325.27057, -38.98137, 321.00000, -67.93493
11369, 326.45665, -40.49283, 323.43750, -66.44354
11370, 327.65505, -38.44473, 317.81250, -66.44354
11371, 328.94762, -39.95315, 320.29412, -64.94808
11372, 327.66462, -41.97408, 325.58824, -64.94808
11373, 328.90470, -43.42695, 327.50000, -63.44828
11374, 330.26106, -41.42924, 322.50000, -63.44828
11375, 331.60599, -42.87436, 324.47368, -61.94384
11376, 324.15396, -45.66841, 336.17647, -64.94808
11377, 325.25886, -47.08263, 337.50000, -63.44828
11378, 327.24210, -45.31931, 332.50000, -63.44828
11379, 328.46289, -46.72837, 333.94737, -61.94384
11380, 326.41984, -48.47897, 338.68421, -61.94384
11381, 327.64475, -49.85761, 339.75000, -60.43444
11382, 329.74165, -48.11535, 335.25000, -60.43444
11383, 331.08678, -49.48032, 336.42857, -58.91978
11384, 330.18625, -44.85275, 329.21053, -61.94384
11385, 331.51814, -46.25227, 330.75000, -60.43444
11386, 332.99215, -44.28947, 326.25000, -60.43444
11387, 334.42871, -45.67508, 327.85714, -58.91978
11388, 332.90904, -47.62586, 332.14286, -58.91978
11389, 334.36764, -48.97341, 333.40909, -57.39952
11390, 335.92454, -47.03127, 329.31818, -57.39952
11391, 337.48842, -48.35769, 330.65217, -55.87335
11392, 317.32222, -24.59481, 275.00000, -76.81353
11393, 319.33333, -26.33754, 283.50000, -75.34073
11394, 318.85217, -24.10411, 274.50000, -75.34073
11395, 320.91209, -25.81653, 282.27273, -73.86550
11396, 321.12415, -28.08054, 290.45455, -73.86550
11397, 322.76041, -29.79997, 296.25000, -72.38756
11398, 322.77332, -27.53215, 288.75000, -72.38756
11399, 324.49190, -29.22879, 294.23077, -70.90667
11400, 320.37201, -23.59824, 274.09091, -73.86550
11401, 322.47356, -25.28024, 281.25000, -72.38756
11402, 321.88225, -23.07746, 273.75000, -72.38756
11403, 324.01970, -24.72906, 280.38462, -70.90667
11404, 324.39545, -26.96702, 287.30769, -70.90667
11405, 326.18598, -28.63810, 292.50000, -69.42255
11406, 325.99423, -26.38608, 286.07143, -69.42255
11407, 327.84795, -28.02965, 291.00000, -67.93493
11408, 324.28991, -31.48543, 301.15385, -70.90667
11409, 325.74808, -33.13307, 305.35714, -69.42255
11410, 326.10994, -30.89557, 298.92857, -69.42255
11411, 327.65965, -32.52755, 303.00000, -67.93493
11412, 327.16187, -34.74219, 309.00000, -67.93493
11413, 328.55237, -36.31352, 312.18750, -66.44354
11414, 329.16617, -34.12288, 306.56250, -66.44354
11415, 330.64959, -35.68123, 309.70588, -64.94808
11416, 327.88252, -30.28252, 297.00000, -67.93493
11417, 329.51432, -31.89463, 300.93750, -66.44354
11418, 329.61417, -29.64898, 295.31250, -66.44354
11419, 331.31954, -31.23797, 299.11765, -64.94808
11420, 331.10476, -33.47170, 304.41176, -64.94808
11421, 332.67286, -35.01258, 307.50000, -63.44828
11422, 332.98573, -32.79326, 302.50000, -63.44828
11423, 334.63069, -34.31305, 305.52632, -61.94384
11424, 323.38335, -22.54204, 273.46154, -70.90667
11425, 325.55201, -24.16333, 279.64286, -69.42255
11426, 324.87574, -21.99226, 273.21429, -69.42255
11427, 327.07173, -23.58335, 279.00000, -67.93493
11428, 327.57254, -25.79000, 285.00000, -67.93493
11429, 329.48196, -27.40470, 289.68750, -66.44354
11430, 329.13265, -25.17933, 284.06250, -66.44354
11431, 331.09133, -26.76418, 288.52941, -64.94808
11432, 326.35984, -21.42839, 273.00000, -67.93493
11433, 328.57988, -22.98943, 278.43750, -66.44354
11434, 327.83607, -20.85068, 272.81250, -66.44354
11435, 330.07738, -22.38183, 277.94118, -64.94808
11436, 330.67644, -24.55451, 283.23529, -64.94808
11437, 332.67881, -26.10884, 287.50000, -63.44828
11438, 332.20547, -23.91593, 282.50000, -63.44828
11439, 334.24671, -25.43930, 286.57895, -61.94384
11440, 331.31013, -28.99690, 293.82353, -64.94808
11441, 333.08141, -30.56028, 297.50000, -63.44828
11442, 332.97470, -28.32776, 292.50000, -63.44828
11443, 334.80502, -29.86363, 296.05263, -61.94384
11444, 334.81588, -32.09103, 300.78947, -61.94384
11445, 336.53040, -33.58682, 303.75000, -60.43444
11446, 336.60095, -31.36767, 299.25000, -60.43444
11447, 338.37830, -32.83712, 302.14286, -58.91978
11448, 334.61141, -27.64269, 291.31579, -61.94384
11449, 336.49467, -29.14961, 294.75000, -60.43444
11450, 336.22329, -26.94261, 290.25000, -60.43444
11451, 338.15402, -28.41947, 293.57143, -58.91978
11452, 338.34590, -30.62523, 297.85714, -58.91978
11453, 340.17990, -32.06651, 300.68182, -57.39952
11454, 340.05498, -29.86535, 296.59091, -57.39952
11455, 341.94001, -31.27700, 299.34783, -55.87335
11456, 329.93660, -37.84833, 315.00000, -64.94808
11457, 331.32872, -39.34795, 317.50000, -63.44828
11458, 332.12644, -37.20301, 312.50000, -63.44828
11459, 333.61063, -38.68886, 315.00000, -61.94384
11460, 332.74089, -40.81357, 319.73684, -61.94384
11461, 334.18393, -42.24609, 321.75000, -60.43444
11462, 335.11424, -40.13936, 317.25000, -60.43444
11463, 336.64805, -41.55496, 319.28571, -58.91978
11464, 334.23450, -36.51695, 310.26316, -61.94384
11465, 335.80320, -37.98480, 312.75000, -60.43444
11466, 336.26956, -35.79640, 308.25000, -60.43444
11467, 337.91537, -37.24274, 310.71429, -58.91978
11468, 337.39079, -39.41621, 315.00000, -58.91978
11469, 339.00784, -40.81114, 317.04545, -57.39952
11470, 339.57959, -38.65168, 312.95455, -57.39952
11471, 341.27245, -40.02278, 315.00000, -55.87335
11472, 335.66770, -43.64606, 323.57143, -58.91978
11473, 337.20146, -45.01367, 325.22727, -57.39952
11474, 338.22187, -42.93580, 321.13636, -57.39952
11475, 339.84488, -44.28174, 322.82609, -55.87335
11476, 338.79411, -46.34871, 326.73913, -55.87335
11477, 340.45431, -47.65057, 328.12500, -54.34091
11478, 341.52581, -45.59227, 324.37500, -54.34091
11479, 343.27309, -46.86654, 325.80000, -52.80185
11480, 340.66398, -42.16938, 318.91304, -55.87335
11481, 342.36818, -43.49046, 320.62500, -54.34091
11482, 343.00331, -41.35546, 316.87500, -54.34091
11483, 344.78079, -42.64895, 318.60000, -52.80185
11484, 344.12887, -44.77358, 322.20000, -52.80185
11485, 345.95410, -46.01764, 323.65385, -51.25581
11486, 346.61295, -43.90219, 320.19231, -51.25581
11487, 348.50740, -45.11385, 321.66667, -49.70239
11488, 338.23935, -35.04619, 306.42857, -58.91978
11489, 339.95520, -36.46812, 308.86364, -57.39952
11490, 340.15066, -34.27013, 304.77273, -57.39952
11491, 341.92991, -35.66527, 307.17391, -55.87335
11492, 341.68896, -37.85179, 311.08696, -55.87335
11493, 343.45050, -39.19640, 313.12500, -54.34091
11494, 343.72655, -37.02136, 309.37500, -54.34091
11495, 345.54999, -38.33728, 311.40000, -52.80185
11496, 342.00951, -33.47123, 303.26087, -55.87335
11497, 343.84597, -34.83766, 305.62500, -54.34091
11498, 343.82122, -32.65191, 301.87500, -54.34091
11499, 345.70921, -33.98807, 304.20000, -52.80185
11500, 345.69927, -36.16429, 307.80000, -52.80185
11501, 347.57833, -37.44972, 309.80769, -51.25581
11502, 347.61343, -35.28372, 306.34615, -51.25581
11503, 349.54231, -36.53721, 308.33333, -49.70239
11504, 345.24876, -40.50104, 315.00000, -52.80185
11505, 347.09198, -41.76467, 316.73077, -51.25581
11506, 347.40877, -39.61184, 313.26923, -51.25581
11507, 349.31067, -40.84373, 315.00000, -49.70239
11508, 348.98779, -42.98599, 318.33333, -49.70239
11509, 350.94326, -44.16345, 319.82143, -48.14121
11510, 351.26282, -42.03145, 316.60714, -48.14121
11511, 353.27177, -43.17329, 318.10345, -46.57185
11512, 349.49123, -38.69252, 311.66667, -49.70239
11513, 351.44526, -39.89115, 313.39286, -48.14121
11514, 351.50343, -37.74690, 310.17857, -48.14121
11515, 353.50361, -38.91107, 311.89655, -46.57185
11516, 353.44706, -41.04394, 315.00000, -46.57185
11517, 355.50263, -42.14902, 316.50000, -44.99388
11518, 355.54898, -40.02788, 313.50000, -44.99388
11519, 357.64500, -41.09533, 315.00000, -43.40686
11520, 313.27616, -50.91625, 357.35294, -64.94808
11521, 314.10260, -52.32703, 357.50000, -63.44828
11522, 317.34724, -51.34013, 352.50000, -63.44828
11523, 318.31188, -52.73445, 352.89474, -61.94384
11524, 314.98700, -53.73566, 357.63158, -61.94384
11525, 315.93664, -55.14158, 357.75000, -60.43444
11526, 319.34523, -54.12320, 353.25000, -60.43444
11527, 320.45581, -55.50564, 353.57143, -58.91978
11528, 321.34035, -51.50764, 348.15789, -61.94384
11529, 322.44546, -52.88639, 348.75000, -60.43444
11530, 325.21433, -51.45611, 344.25000, -60.43444
11531, 326.45844, -52.81795, 345.00000, -58.91978
11532, 323.62853, -54.25530, 349.28571, -58.91978
11533, 324.89910, -55.61343, 349.77273, -57.39952
11534, 327.78789, -54.16520, 345.68182, -57.39952
11535, 329.21290, -55.49670, 346.30435, -55.87335
11536, 316.96001, -56.54412, 357.85714, -58.91978
11537, 318.06702, -57.94240, 357.95455, -57.39952
11538, 321.65346, -56.88079, 353.86364, -57.39952
11539, 322.94955, -58.24742, 354.13043, -55.87335
11540, 319.26929, -59.33534, 358.04348, -55.87335
11541, 320.58050, -60.72159, 358.12500, -54.34091
11542, 324.35727, -59.60397, 354.37500, -54.34091
11543, 325.89198, -60.94853, 354.60000, -52.80185
11544, 326.26801, -56.95950, 350.21739, -55.87335
11545, 327.74762, -58.29190, 350.62500, -54.34091
11546, 330.74488, -56.81089, 346.87500, -54.34091
11547, 332.39659, -58.10580, 347.40000, -52.80185
11548, 329.35204, -59.60863, 351.00000, -52.80185
11549, 331.09741, -60.90719, 351.34615, -51.25581
11550, 334.18236, -59.37895, 347.88462, -51.25581
11551, 336.11814, -60.62731, 348.33333, -49.70239
11552, 328.94184, -51.21837, 340.71429, -58.91978
11553, 330.31998, -52.56064, 341.59091, -57.39952
11554, 332.50697, -50.82294, 337.50000, -57.39952
11555, 334.01137, -52.14242, 338.47826, -55.87335
11556, 331.78880, -53.88342, 342.39130, -55.87335
11557, 333.35880, -55.18531, 343.12500, -54.34091
11558, 335.60973, -53.43756, 339.37500, -54.34091
11559, 337.31249, -54.70669, 340.20000, -52.80185
11560, 335.90282, -50.29436, 334.56522, -55.87335
11561, 337.52375, -51.58773, 335.62500, -54.34091
11562, 339.12920, -49.65356, 331.87500, -54.34091
11563, 340.85582, -50.91767, 333.00000, -52.80185
11564, 339.24002, -52.85207, 336.60000, -52.80185
11565, 341.06167, -54.08548, 337.50000, -51.25581
11566, 342.67748, -52.14835, 334.03846, -51.25581
11567, 344.60356, -53.34348, 335.00000, -49.70239
11568, 335.04151, -56.46445, 343.80000, -52.80185
11569, 336.84953, -57.71849, 344.42308, -51.25581
11570, 339.13084, -55.94766, 340.96154, -51.25581
11571, 341.07673, -57.15783, 341.66667, -49.70239
11572, 338.79667, -58.94457, 345.00000, -49.70239
11573, 340.89790, -60.13920, 345.53571, -48.14121
11574, 343.16288, -58.33397, 342.32143, -48.14121
11575, 345.40266, -59.47226, 342.93103, -46.57185
11576, 342.99920, -55.28557, 338.33333, -49.70239
11577, 345.06353, -56.44940, 339.10714, -48.14121
11578, 346.64361, -54.50043, 335.89286, -48.14121
11579, 348.80729, -55.61609, 336.72414, -46.57185
11580, 347.26591, -57.57349, 339.82759, -46.57185
11581, 349.61772, -58.65379, 340.50000, -44.99388
11582, 351.10417, -56.68679, 337.50000, -44.99388
11583, 353.54350, -57.70833, 338.22581, -43.40686
11584, 322.01688, -62.09945, 358.20000, -52.80185
11585, 323.59768, -63.46682, 358.26923, -51.25581
11586, 327.57157, -62.27869, 354.80769, -51.25581
11587, 329.41691, -63.59152, 355.00000, -49.70239
11588, 325.34587, -64.82104, 358.33333, -49.70239
11589, 327.28887, -66.15880, 358.39286, -48.14121
11590, 331.45233, -64.88339, 355.17857, -48.14121
11591, 333.70609, -66.14981, 355.34483, -46.57185
11592, 333.00213, -62.18450, 351.66667, -49.70239
11593, 335.08716, -63.43686, 351.96429, -48.14121
11594, 338.22170, -61.84723, 348.75000, -48.14121
11595, 340.51259, -63.03429, 349.13793, -46.57185
11596, 337.37616, -64.65970, 352.24138, -46.57185
11597, 339.89561, -65.84754, 352.50000, -44.99388
11598, 343.01207, -64.18323, 349.50000, -44.99388
11599, 345.74278, -65.28781, 349.83871, -43.40686
11600, 329.45947, -67.47591, 358.44828, -46.57185
11601, 331.89682, -68.76709, 358.50000, -44.99388
11602, 336.21081, -67.38524, 355.50000, -44.99388
11603, 339.00374, -68.58285, 355.64516, -43.40686
11604, 334.64737, -70.02565, 358.54839, -43.40686
11605, 337.76560, -71.24309, 358.59375, -41.81031
11606, 342.12657, -69.73425, 355.78125, -41.81031
11607, 343.65338, -71.57091, 357.18750, -40.22818
11608, 342.67468, -66.99374, 352.74194, -43.40686
11609, 345.74467, -68.09034, 352.96875, -41.81031
11610, 348.72817, -66.34068, 350.15625, -41.81031
11611, 350.84705, -68.05980, 351.56250, -40.22818
11612, 347.63155, -69.87117, 354.37500, -40.22818
11613, 349.63850, -71.64098, 355.78125, -38.68219
11614, 353.10086, -69.76638, 352.96875, -38.68219
11615, 355.54152, -71.45906, 354.37500, -37.16890
11616, 343.16935, -61.29824, 346.03448, -46.57185
11617, 345.62809, -62.41676, 346.50000, -44.99388
11618, 347.80990, -60.56818, 343.50000, -44.99388
11619, 350.39854, -61.61652, 344.03226, -43.40686
11620, 348.29176, -63.48902, 346.93548, -43.40686
11621, 351.17806, -64.50834, 347.34375, -41.81031
11622, 353.18214, -62.61126, 344.53125, -41.81031
11623, 355.52323, -64.20229, 345.93750, -40.22818
11624, 352.13019, -59.68556, 341.12903, -43.40686
11625, 354.81395, -60.66347, 341.71875, -41.81031
11626, 356.13387, -58.67593, 338.90625, -41.81031
11627, 358.52416, -60.14215, 340.31250, -40.22818
11628, 357.19352, -62.19133, 343.12500, -40.22818
11629, 359.67571, -63.70645, 344.53125, -38.68219
11630, 1.00064, -61.59697, 341.71875, -38.68219
11631, 3.58810, -63.03795, 343.12500, -37.16890
11632, 353.43894, -66.16349, 348.75000, -40.22818
11633, 355.83094, -67.80523, 350.15625, -38.68219
11634, 357.98285, -65.77985, 347.34375, -38.68219
11635, 0.59801, -67.34173, 348.75000, -37.16890
11636, 358.39874, -69.43165, 351.56250, -37.16890
11637, 1.19952, -71.03963, 352.96875, -35.68533
11638, 3.41406, -68.88463, 350.15625, -35.68533
11639, 6.48751, -70.40392, 351.56250, -34.22887
11640, 2.29078, -65.20644, 345.93750, -37.16890
11641, 5.07448, -66.68803, 347.34375, -35.68533
11642, 6.31492, -64.46192, 344.53125, -35.68533
11643, 9.21391, -65.86481, 345.93750, -34.22887
11644, 8.06963, -68.14683, 348.75000, -34.22887
11645, 11.32784, -69.57707, 350.15625, -32.79717
11646, 12.32331, -67.24144, 347.34375, -32.79717
11647, 15.68767, -68.58530, 348.75000, -31.38817
11648, 342.19066, -48.91824, 329.40000, -52.80185
11649, 344.01174, -50.15029, 330.57692, -51.25581
11650, 345.09492, -48.10329, 327.11538, -51.25581
11651, 346.99934, -49.30089, 328.33333, -49.70239
11652, 345.92613, -51.34484, 331.66667, -49.70239
11653, 347.94239, -52.49957, 332.67857, -48.14121
11654, 348.99422, -50.45727, 329.46429, -48.14121
11655, 351.08720, -51.56997, 330.51724, -46.57185
11656, 347.85159, -47.22117, 325.00000, -49.70239
11657, 349.82876, -48.38235, 326.25000, -48.14121
11658, 350.47128, -46.28227, 323.03571, -48.14121
11659, 352.51134, -47.40547, 324.31034, -46.57185
11660, 351.89268, -49.49897, 327.41379, -46.57185
11661, 354.05004, -50.56843, 328.50000, -44.99388
11662, 354.63385, -48.48110, 325.50000, -44.99388
11663, 356.84453, -49.50650, 326.61290, -43.40686
11664, 350.06899, -53.61169, 333.62069, -46.57185
11665, 352.31419, -54.67795, 334.50000, -44.99388
11666, 353.28560, -52.63607, 331.50000, -44.99388
11667, 355.59626, -53.65223, 332.41935, -43.40686
11668, 354.68582, -55.69458, 335.32258, -43.40686
11669, 357.19105, -56.65734, 336.09375, -41.81031
11670, 358.02535, -54.61465, 333.28125, -41.81031
11671, 0.38919, -55.96280, 334.68750, -40.22818
11672, 356.30700, -51.58774, 329.51613, -43.40686
11673, 358.66908, -52.55354, 330.46875, -41.81031
11674, 359.14848, -50.47864, 327.65625, -41.81031
11675, 1.45608, -51.71521, 329.06250, -40.22818
11676, 1.00680, -53.84514, 331.87500, -40.22818
11677, 3.38853, -55.13184, 333.28125, -38.68219
11678, 3.79677, -52.94953, 330.46875, -38.68219
11679, 6.18316, -54.17924, 331.87500, -37.16890
11680, 352.96495, -45.29525, 321.20690, -46.57185
11681, 355.05892, -46.37925, 322.50000, -44.99388
11682, 355.34347, -44.26727, 319.50000, -44.99388
11683, 357.48330, -45.31118, 320.80645, -43.40686
11684, 357.23064, -47.41303, 323.70968, -43.40686
11685, 359.48494, -48.39386, 324.84375, -41.81031
11686, 359.69596, -46.30252, 322.03125, -41.81031
11687, 1.93896, -47.43276, 323.43750, -40.22818
11688, 357.61732, -43.20430, 317.90323, -43.40686
11689, 359.79586, -44.20748, 319.21875, -41.81031
11690, 359.79646, -42.11126, 316.40625, -41.81031
11691, 1.97637, -43.13900, 317.81250, -40.22818
11692, 2.00677, -45.28608, 320.62500, -40.22818
11693, 4.22626, -46.37118, 322.03125, -38.68219
11694, 4.15890, -44.17627, 319.21875, -38.68219
11695, 6.35204, -45.22052, 320.62500, -37.16890
11696, 1.76049, -49.57670, 326.25000, -40.22818
11697, 4.05971, -50.76012, 327.65625, -38.68219
11698, 4.19751, -48.56651, 324.84375, -38.68219
11699, 6.48138, -49.70133, 326.25000, -37.16890
11700, 6.39361, -51.94173, 329.06250, -37.16890
11701, 8.77346, -53.11886, 330.46875, -35.68533
11702, 8.80043, -50.83459, 327.65625, -35.68533
11703, 11.16469, -51.96343, 329.06250, -34.22887
11704, 6.46312, -47.46028, 323.43750, -37.16890
11705, 8.72608, -48.55077, 324.84375, -35.68533
11706, 8.56360, -46.26909, 322.03125, -35.68533
11707, 10.80138, -47.31922, 323.43750, -34.22887
11708, 11.02391, -49.63983, 326.25000, -34.22887
11709, 13.36551, -50.72449, 327.65625, -32.79717
11710, 13.07316, -48.36801, 324.84375, -32.79717
11711, 15.38684, -49.41240, 326.25000, -31.38817
11712, 359.57391, -58.06365, 337.50000, -40.22818
11713, 2.02739, -59.46038, 338.90625, -38.68219
11714, 2.80952, -57.30355, 336.09375, -38.68219
11715, 5.30352, -58.63451, 337.50000, -37.16890
11716, 4.57198, -60.84510, 340.31250, -37.16890
11717, 7.23049, -62.21478, 341.71875, -35.68533
11718, 7.88981, -59.95278, 338.90625, -35.68533
11719, 10.58882, -61.25485, 340.31250, -34.22887
11720, 5.82885, -56.41123, 334.68750, -37.16890
11721, 8.34324, -57.68053, 336.09375, -35.68533
11722, 8.62832, -55.40161, 333.28125, -35.68533
11723, 11.14606, -56.61356, 334.68750, -34.22887
11724, 10.94832, -58.93646, 337.50000, -34.22887
11725, 13.66202, -60.17523, 338.90625, -32.79717
11726, 13.75098, -57.81157, 336.09375, -32.79717
11727, 16.45861, -58.99169, 337.50000, -31.38817
11728, 10.02855, -63.56564, 343.12500, -34.22887
11729, 12.99516, -64.89306, 344.53125, -32.79717
11730, 13.42307, -62.53656, 341.71875, -32.79717
11731, 16.41743, -63.79295, 343.12500, -31.38817
11732, 16.16309, -66.19140, 345.93750, -31.38817
11733, 19.56928, -67.45377, 347.34375, -30.00000
11734, 19.59925, -65.01816, 344.53125, -30.00000
11735, 22.99833, -66.20524, 345.93750, -28.63099
11736, 16.50374, -61.39243, 340.31250, -31.38817
11737, 19.49441, -62.58297, 341.71875, -30.00000
11738, 19.28543, -60.14939, 338.90625, -30.00000
11739, 22.24883, -61.27956, 340.31250, -28.63099
